Date,Name,Year,Letterboxd URI,Rating
2017-07-15,Robin and Marian,1976,https://letterboxd.com/film/robin-and-marian/,3.5
2017-07-15,Dead Ringers,1988,https://letterboxd.com/film/dead-ringers/,3
2017-07-15,Eraserhead,1977,https://letterboxd.com/film/eraserhead/,3.5
2017-07-15,Blue Velvet,1986,https://letterboxd.com/film/blue-velvet/,5
2017-07-15,Lost Highway,1997,https://letterboxd.com/film/lost-highway/,4
2017-07-15,The Great Day,2015,https://letterboxd.com/film/the-great-day/,0.5
2017-07-15,A Beautiful Mind,2001,https://letterboxd.com/film/a-beautiful-mind/,2.5
2017-07-15,The 39 Steps,1935,https://letterboxd.com/film/the-39-steps/,4
2017-07-15,Braveheart,1995,https://letterboxd.com/film/braveheart/,2.5
2017-07-15,Far from Heaven,2002,https://letterboxd.com/film/far-from-heaven/,3.5
2017-07-15,Collateral,2004,https://letterboxd.com/film/collateral/,4
2017-07-15,The Train,1964,https://letterboxd.com/film/the-train/,2.5
2017-07-15,Coffee and Cigarettes,2003,https://letterboxd.com/film/coffee-and-cigarettes-2003/,3.5
2017-07-15,Welcome to the Dollhouse,1995,https://letterboxd.com/film/welcome-to-the-dollhouse/,2
2017-07-15,The Rain People,1969,https://letterboxd.com/film/the-rain-people/,3
2017-07-15,Ae Fond Kiss...,2004,https://letterboxd.com/film/ae-fond-kiss/,3
2017-07-15,The Return of Frank James,1940,https://letterboxd.com/film/the-return-of-frank-james/,2.5
2017-07-15,Duel in the Sun,1946,https://letterboxd.com/film/duel-in-the-sun/,2
2017-07-15,A Woman's Secret,1949,https://letterboxd.com/film/a-womans-secret/,2
2017-07-15,Cape Fear,1962,https://letterboxd.com/film/cape-fear/,4
2017-07-15,The Aviator,2004,https://letterboxd.com/film/the-aviator/,2
2017-07-15,Natural Born Killers,1994,https://letterboxd.com/film/natural-born-killers/,0.5
2017-07-15,A Very Long Engagement,2004,https://letterboxd.com/film/a-very-long-engagement/,3.5
2017-07-15,The Manchurian Candidate,1962,https://letterboxd.com/film/the-manchurian-candidate/,3
2017-07-15,Death of a Cyclist,1955,https://letterboxd.com/film/death-of-a-cyclist/,3.5
2017-07-15,Character,1997,https://letterboxd.com/film/character/,3
2017-07-15,The Stepford Wives,2004,https://letterboxd.com/film/the-stepford-wives-2004/,1
2017-07-15,The Royal Tenenbaums,2001,https://letterboxd.com/film/the-royal-tenenbaums/,3
2017-07-15,When Father Was Away on Business,1985,https://letterboxd.com/film/when-father-was-away-on-business/,3
2017-07-15,Mona Lisa,1986,https://letterboxd.com/film/mona-lisa/,2.5
2017-07-15,Ghost World,2001,https://letterboxd.com/film/ghost-world/,3.5
2017-07-15,Turtles Can Fly,2004,https://letterboxd.com/film/turtles-can-fly/,2.5
2017-07-15,5 Card Stud,1968,https://letterboxd.com/film/5-card-stud/,2
2017-07-15,Face to Face,1976,https://letterboxd.com/film/face-to-face/,3
2017-07-15,Land of Plenty,2004,https://letterboxd.com/film/land-of-plenty/,2
2017-07-15,The Bridesmaid,2004,https://letterboxd.com/film/the-bridesmaid/,3.5
2017-07-15,The Indian Tomb,1959,https://letterboxd.com/film/the-indian-tomb-1959/,3.5
2017-07-15,Amore,1948,https://letterboxd.com/film/amore-1948/,3
2017-07-15,Stromboli,1950,https://letterboxd.com/film/stromboli/,4
2017-07-15,Europe '51,1952,https://letterboxd.com/film/europe-51/,4.5
2017-07-15,Lili Marleen,1981,https://letterboxd.com/film/lili-marleen/,1.5
2017-07-15,The Town Is Quiet,2000,https://letterboxd.com/film/the-town-is-quiet/,4.5
2017-07-15,A Face in the Crowd,1957,https://letterboxd.com/film/a-face-in-the-crowd/,4
2017-07-15,Black Jack,1979,https://letterboxd.com/film/black-jack/,2
2017-07-15,Under Capricorn,1949,https://letterboxd.com/film/under-capricorn/,3.5
2017-07-15,The Interpreter,2005,https://letterboxd.com/film/the-interpreter/,3.5
2017-07-15,The Notorious Landlady,1962,https://letterboxd.com/film/the-notorious-landlady/,4
2017-07-15,A Letter to Three Wives,1949,https://letterboxd.com/film/a-letter-to-three-wives/,4.5
2017-07-15,Y Tu Mamá También,2001,https://letterboxd.com/film/y-tu-mama-tambien/,2
2017-07-15,Fanny and Alexander,1982,https://letterboxd.com/film/fanny-and-alexander/,5
2017-07-15,The Empire Strikes Back,1980,https://letterboxd.com/film/the-empire-strikes-back/,2.5
2017-07-15,Star Wars,1977,https://letterboxd.com/film/star-wars/,3
2017-07-15,Heat,1995,https://letterboxd.com/film/heat-1995/,3
2017-07-15,Body Double,1984,https://letterboxd.com/film/body-double/,2.5
2017-07-15,I Want to Live!,1958,https://letterboxd.com/film/i-want-to-live/,3.5
2017-07-15,The Set-Up,1949,https://letterboxd.com/film/the-set-up/,4
2017-07-15,One of the Hollywood Ten,2002,https://letterboxd.com/film/one-of-the-hollywood-ten/,1.5
2017-07-15,The Little Apartment,1959,https://letterboxd.com/film/the-little-apartment/,3.5
2017-07-15,Hero,1992,https://letterboxd.com/film/hero-1992/,2.5
2017-07-15,The Eye,2002,https://letterboxd.com/film/the-eye/,1
2017-07-15,Batman Begins,2005,https://letterboxd.com/film/batman-begins/,3.5
2017-07-15,Things You Can Tell Just by Looking at Her,1999,https://letterboxd.com/film/things-you-can-tell-just-by-looking-at-her/,4
2017-07-15,Pickup on South Street,1953,https://letterboxd.com/film/pickup-on-south-street/,3.5
2017-07-15,The Soft Skin,1964,https://letterboxd.com/film/the-soft-skin/,4.5
2017-07-15,Mississippi Mermaid,1969,https://letterboxd.com/film/mississippi-mermaid/,4
2017-07-15,The Wild Child,1970,https://letterboxd.com/film/the-wild-child/,4
2017-07-15,Love on the Run,1979,https://letterboxd.com/film/love-on-the-run-1979/,3
2017-07-15,All Things Fair,1995,https://letterboxd.com/film/all-things-fair/,3
2017-07-15,Nelly and Monsieur Arnaud,1995,https://letterboxd.com/film/nelly-and-monsieur-arnaud/,4.5
2017-07-15,A Heart in Winter,1992,https://letterboxd.com/film/a-heart-in-winter/,4.5
2017-07-15,A Simple Story,1978,https://letterboxd.com/film/a-simple-story-1978/,3
2017-07-15,Fallen Angel,1945,https://letterboxd.com/film/fallen-angel/,4
2017-07-15,War of the Worlds,2005,https://letterboxd.com/film/war-of-the-worlds/,2
2017-07-15,Secret Beyond the Door,1947,https://letterboxd.com/film/secret-beyond-the-door/,3.5
2017-07-15,On Dangerous Ground,1951,https://letterboxd.com/film/on-dangerous-ground/,4
2017-07-15,"The 1,000 Eyes of Dr. Mabuse",1960,https://letterboxd.com/film/the-1000-eyes-of-dr-mabuse/,4
2017-07-15,Exotica,1994,https://letterboxd.com/film/exotica/,5
2017-07-15,Dear Diary,1993,https://letterboxd.com/film/dear-diary/,3
2017-07-15,The Son's Room,2001,https://letterboxd.com/film/the-sons-room/,3.5
2017-07-15,Harvey,1950,https://letterboxd.com/film/harvey/,3.5
2017-07-15,It All Starts Today,1999,https://letterboxd.com/film/it-all-starts-today/,4
2017-07-15,The Thing,1982,https://letterboxd.com/film/the-thing/,3.5
2017-07-15,The Quiet American,1958,https://letterboxd.com/film/the-quiet-american-1958/,3.5
2017-07-15,High Plains Drifter,1973,https://letterboxd.com/film/high-plains-drifter/,3
2017-07-15,Play Misty for Me,1971,https://letterboxd.com/film/play-misty-for-me/,4
2017-07-15,Bronco Billy,1980,https://letterboxd.com/film/bronco-billy/,2.5
2017-07-15,Honkytonk Man,1982,https://letterboxd.com/film/honkytonk-man/,4.5
2017-07-15,The Bridges of Madison County,1995,https://letterboxd.com/film/the-bridges-of-madison-county/,4.5
2017-07-15,Absolute Power,1997,https://letterboxd.com/film/absolute-power/,3
2017-07-15,Midnight in the Garden of Good and Evil,1997,https://letterboxd.com/film/midnight-in-the-garden-of-good-and-evil/,4
2017-07-15,True Crime,1999,https://letterboxd.com/film/true-crime-1999/,4
2017-07-15,Blood Work,2002,https://letterboxd.com/film/blood-work/,3.5
2017-07-15,Million Dollar Baby,2004,https://letterboxd.com/film/million-dollar-baby/,5
2017-07-15,The Motorcycle Diaries,2004,https://letterboxd.com/film/the-motorcycle-diaries/,2
2017-07-15,Suspiria,1977,https://letterboxd.com/film/suspiria/,2.5
2017-07-15,The Fabulous Baker Boys,1989,https://letterboxd.com/film/the-fabulous-baker-boys/,2.5
2017-07-15,Rocco and His Brothers,1960,https://letterboxd.com/film/rocco-and-his-brothers/,5
2017-07-15,Death in Venice,1971,https://letterboxd.com/film/death-in-venice/,1.5
2017-07-15,Late Spring,1949,https://letterboxd.com/film/late-spring/,4.5
2017-07-15,Tokyo Story,1953,https://letterboxd.com/film/tokyo-story/,5
2017-07-15,Yojimbo,1961,https://letterboxd.com/film/yojimbo/,4
2017-07-15,High and Low,1963,https://letterboxd.com/film/high-and-low/,5
2017-07-15,Dersu Uzala,1975,https://letterboxd.com/film/dersu-uzala/,4.5
2017-07-15,Ikiru,1952,https://letterboxd.com/film/ikiru/,5
2017-07-15,The Hanging Tree,1959,https://letterboxd.com/film/the-hanging-tree/,3.5
2017-07-15,Cowboy,1958,https://letterboxd.com/film/cowboy/,1.5
2017-07-15,The End of the Affair,1999,https://letterboxd.com/film/the-end-of-the-affair/,3
2017-07-15,The Funeral,1996,https://letterboxd.com/film/the-funeral-1996/,3.5
2017-07-15,Sweet Smell of Success,1957,https://letterboxd.com/film/sweet-smell-of-success/,4.5
2017-07-15,Monday Morning,2002,https://letterboxd.com/film/monday-morning/,2.5
2017-07-15,For a Few Dollars More,1965,https://letterboxd.com/film/for-a-few-dollars-more/,2
2017-07-15,The Good Girl,2002,https://letterboxd.com/film/the-good-girl/,3
2017-07-15,La Collectionneuse,1967,https://letterboxd.com/film/la-collectionneuse/,4
2017-07-15,Claire's Knee,1970,https://letterboxd.com/film/claires-knee/,4.5
2017-07-15,The Marquise of O,1976,https://letterboxd.com/film/the-marquise-of-o/,4
2017-07-15,Pauline at the Beach,1983,https://letterboxd.com/film/pauline-at-the-beach/,4.5
2017-07-15,A Tale of Winter,1992,https://letterboxd.com/film/a-tale-of-winter/,4.5
2017-07-15,A Summer's Tale,1996,https://letterboxd.com/film/a-summers-tale/,4
2017-07-15,The Lady and the Duke,2001,https://letterboxd.com/film/the-lady-and-the-duke/,4.5
2017-07-15,Days of Being Wild,1990,https://letterboxd.com/film/days-of-being-wild/,4
2017-07-15,Of Human Bondage,1934,https://letterboxd.com/film/of-human-bondage/,3.5
2017-07-15,Burnt by the Sun,1994,https://letterboxd.com/film/burnt-by-the-sun/,2.5
2017-07-15,The Fountainhead,1949,https://letterboxd.com/film/the-fountainhead/,2.5
2017-07-15,Man on the Train,2002,https://letterboxd.com/film/man-on-the-train/,3.5
2017-07-15,Bluebeard's Eighth Wife,1938,https://letterboxd.com/film/bluebeards-eighth-wife/,4
2017-07-15,Body Heat,1981,https://letterboxd.com/film/body-heat/,2.5
2017-07-15,Dear Wendy,2005,https://letterboxd.com/film/dear-wendy/,3
2017-07-15,Dead Man,1995,https://letterboxd.com/film/dead-man/,4
2017-07-15,L'Enfer,1994,https://letterboxd.com/film/lenfer-1994/,4
2017-07-15,The Hudsucker Proxy,1994,https://letterboxd.com/film/the-hudsucker-proxy/,2.5
2017-07-15,The Beguiled,1971,https://letterboxd.com/film/the-beguiled/,4
2017-07-15,Pollock,2000,https://letterboxd.com/film/pollock/,3.5
2017-07-15,Hold Back the Dawn,1941,https://letterboxd.com/film/hold-back-the-dawn/,3.5
2017-07-15,Happiness,1998,https://letterboxd.com/film/happiness/,4
2017-07-15,The Curse of the Cat People,1944,https://letterboxd.com/film/the-curse-of-the-cat-people/,3.5
2017-07-15,The Draughtsman's Contract,1982,https://letterboxd.com/film/the-draughtsmans-contract/,1.5
2017-07-15,The Body Snatcher,1945,https://letterboxd.com/film/the-body-snatcher/,2
2017-07-15,Mildred Pierce,1945,https://letterboxd.com/film/mildred-pierce/,3
2017-07-15,Holiday,1938,https://letterboxd.com/film/holiday/,4
2017-07-15,The Blue Gardenia,1953,https://letterboxd.com/film/the-blue-gardenia/,3.5
2017-07-15,Human Resources,1999,https://letterboxd.com/film/human-resources/,3.5
2017-07-15,The Killers,1946,https://letterboxd.com/film/the-killers/,4.5
2017-07-15,Melinda and Melinda,2004,https://letterboxd.com/film/melinda-and-melinda/,3.5
2017-07-15,Confidentially Yours,1983,https://letterboxd.com/film/confidentially-yours/,4
2017-07-15,Rebel Without a Cause,1955,https://letterboxd.com/film/rebel-without-a-cause/,4
2017-07-15,Anastasia,1956,https://letterboxd.com/film/anastasia/,2.5
2017-07-15,Witness,1985,https://letterboxd.com/film/witness/,3
2017-07-15,Intimacy,2001,https://letterboxd.com/film/intimacy-2001/,4
2017-07-15,Patch Adams,1998,https://letterboxd.com/film/patch-adams/,2
2017-07-15,The Spanish Prisoner,1997,https://letterboxd.com/film/the-spanish-prisoner/,3
2017-07-15,Lulu on the Bridge,1998,https://letterboxd.com/film/lulu-on-the-bridge/,4
2017-07-15,The Truth About Charlie,2002,https://letterboxd.com/film/the-truth-about-charlie/,0.5
2017-07-15,Lust for Life,1956,https://letterboxd.com/film/lust-for-life/,4.5
2017-07-15,Some Came Running,1958,https://letterboxd.com/film/some-came-running/,4
2017-07-15,The Sandpiper,1965,https://letterboxd.com/film/the-sandpiper/,2.5
2017-07-15,Nobody Will Speak of Us When We're Dead,1995,https://letterboxd.com/film/nobody-will-speak-of-us-when-were-dead/,3
2017-07-15,Great Expectations,1998,https://letterboxd.com/film/great-expectations-1998/,4
2017-07-15,House of Usher,1960,https://letterboxd.com/film/house-of-usher/,3.5
2017-07-15,Jonah Who Will Be 25 in the Year 2000,1976,https://letterboxd.com/film/jonah-who-will-be-25-in-the-year-2000/,2
2017-07-15,Cat People,1942,https://letterboxd.com/film/cat-people/,4.5
2017-07-15,I Walked with a Zombie,1943,https://letterboxd.com/film/i-walked-with-a-zombie/,4
2017-07-15,Heaven's Gate,1980,https://letterboxd.com/film/heavens-gate/,4
2017-07-15,Year of the Dragon,1985,https://letterboxd.com/film/year-of-the-dragon/,3.5
2017-07-15,The Strange Love of Martha Ivers,1946,https://letterboxd.com/film/the-strange-love-of-martha-ivers/,3.5
2017-07-15,Arch of Triumph,1948,https://letterboxd.com/film/arch-of-triumph/,2.5
2017-07-15,The Fly,1986,https://letterboxd.com/film/the-fly-1986/,3.5
2017-07-15,M. Butterfly,1993,https://letterboxd.com/film/m-butterfly/,1
2017-07-15,Crash,1996,https://letterboxd.com/film/crash/,1
2017-07-15,Invasion of the Body Snatchers,1978,https://letterboxd.com/film/invasion-of-the-body-snatchers-1978/,2.5
2017-07-15,The Unbearable Lightness of Being,1988,https://letterboxd.com/film/the-unbearable-lightness-of-being/,3.5
2017-07-15,Cat on a Hot Tin Roof,1958,https://letterboxd.com/film/cat-on-a-hot-tin-roof/,3.5
2017-07-15,Elmer Gantry,1960,https://letterboxd.com/film/elmer-gantry/,4
2017-07-15,11'09''01 - September 11,2002,https://letterboxd.com/film/110901-september-11/,3
2017-07-15,Dog Day Afternoon,1975,https://letterboxd.com/film/dog-day-afternoon/,4
2017-07-15,Afterglow,1997,https://letterboxd.com/film/afterglow/,3
2017-07-15,Blue Sky,1994,https://letterboxd.com/film/blue-sky/,2
2017-07-15,All That Heaven Allows,1955,https://letterboxd.com/film/all-that-heaven-allows/,3.5
2017-07-15,Written on the Wind,1956,https://letterboxd.com/film/written-on-the-wind/,4.5
2017-07-15,A Time to Love and a Time to Die,1958,https://letterboxd.com/film/a-time-to-love-and-a-time-to-die/,3.5
2017-07-15,Drugstore Cowboy,1989,https://letterboxd.com/film/drugstore-cowboy/,3.5
2017-07-15,Watchers 3,1994,https://letterboxd.com/film/watchers-3/,3
2017-07-15,The Tall T,1957,https://letterboxd.com/film/the-tall-t/,3.5
2017-07-15,A Fistful of Dollars,1964,https://letterboxd.com/film/a-fistful-of-dollars/,3.5
2017-07-15,Arabesque,1966,https://letterboxd.com/film/arabesque/,3
2017-07-15,Stand-In,1937,https://letterboxd.com/film/stand-in/,1.5
2017-07-15,Wings of Desire,1987,https://letterboxd.com/film/wings-of-desire/,4
2017-07-15,Buena Vista Social Club,1999,https://letterboxd.com/film/buena-vista-social-club/,2.5
2017-07-15,The Grifters,1990,https://letterboxd.com/film/the-grifters/,3.5
2017-07-15,Liam,2000,https://letterboxd.com/film/liam/,3.5
2017-07-15,Dirty Pretty Things,2002,https://letterboxd.com/film/dirty-pretty-things/,4
2017-07-15,Band of Angels,1957,https://letterboxd.com/film/band-of-angels/,3
2017-07-15,Bend of the River,1952,https://letterboxd.com/film/bend-of-the-river/,2
2017-07-15,The Man from Laramie,1955,https://letterboxd.com/film/the-man-from-laramie/,3
2017-07-15,Marty,1955,https://letterboxd.com/film/marty/,3.5
2017-07-15,Princess Mononoke,1997,https://letterboxd.com/film/princess-mononoke/,1
2017-07-15,Niagara,1953,https://letterboxd.com/film/niagara/,3.5
2017-07-15,True Grit,1969,https://letterboxd.com/film/true-grit/,3.5
2017-07-15,Last Train from Gun Hill,1959,https://letterboxd.com/film/last-train-from-gun-hill/,4
2017-07-15,The Dark Mirror,1946,https://letterboxd.com/film/the-dark-mirror/,3
2017-07-15,A Day in the Country,1936,https://letterboxd.com/film/a-day-in-the-country/,3
2017-07-15,Dr. T & the Women,2000,https://letterboxd.com/film/dr-t-the-women/,1
2017-07-15,Accattone,1961,https://letterboxd.com/film/accattone/,3.5
2017-07-15,Mamma Roma,1962,https://letterboxd.com/film/mamma-roma/,4
2017-07-15,Breakfast at Tiffany's,1961,https://letterboxd.com/film/breakfast-at-tiffanys/,2.5
2017-07-15,What Ever Happened to Baby Jane?,1962,https://letterboxd.com/film/what-ever-happened-to-baby-jane/,4.5
2017-07-15,Too Much Flesh,2000,https://letterboxd.com/film/too-much-flesh/,1.5
2017-07-15,Heartbreakers,2001,https://letterboxd.com/film/heartbreakers/,1.5
2017-07-15,A Special Day,1977,https://letterboxd.com/film/a-special-day/,4.5
2017-07-15,The Family,1987,https://letterboxd.com/film/the-family-1987/,3.5
2017-07-15,Unfair Competition,2001,https://letterboxd.com/film/unfair-competition-2001/,3.5
2017-07-15,The Tit and the Moon,1994,https://letterboxd.com/film/the-tit-and-the-moon/,1
2017-07-15,Phantom of the Paradise,1974,https://letterboxd.com/film/phantom-of-the-paradise/,4
2017-07-15,Obsession,1976,https://letterboxd.com/film/obsession-1976/,2.5
2017-07-15,Dressed to Kill,1980,https://letterboxd.com/film/dressed-to-kill-1980/,2
2017-07-15,Blow Out,1981,https://letterboxd.com/film/blow-out/,3
2017-07-15,Scarface,1983,https://letterboxd.com/film/scarface-1983/,4
2017-07-15,Snake Eyes,1998,https://letterboxd.com/film/snake-eyes/,3
2017-07-15,You're the One,2000,https://letterboxd.com/film/youre-the-one/,2
2017-07-15,Trainspotting,1996,https://letterboxd.com/film/trainspotting/,1
2017-07-15,Army of Darkness,1992,https://letterboxd.com/film/army-of-darkness/,2.5
2017-07-15,A Simple Plan,1998,https://letterboxd.com/film/a-simple-plan/,4
2017-07-15,The Gift,2000,https://letterboxd.com/film/the-gift/,1.5
2017-07-15,Earth,1996,https://letterboxd.com/film/earth-1996/,3.5
